state1,state2,Scientific Name,FIPS,County,questionable,rarity
MO,Missouri,Quercus phellos,29207,Stoddard,,common
MO,Missouri,Quercus stellata,29207,Stoddard,,common
MO,Missouri,Quercus velutina,29207,Stoddard,,common
MO,Missouri,Quercus shumardii,29209,Stone,,common
MO,Missouri,Quercus stellata,29209,Stone,,common
MO,Missouri,Quercus velutina,29209,Stone,,common
MO,Missouri,Quercus stellata,29211,Sullivan,,common
MO,Missouri,Quercus velutina,29211,Sullivan,,common
MO,Missouri,Quercus shumardii,29213,Taney,,common
MO,Missouri,Quercus stellata,29213,Taney,,common
MO,Missouri,Quercus velutina,29213,Taney,,common
MO,Missouri,Quercus shumardii,29215,Texas,,common
MO,Missouri,Quercus stellata,29215,Texas,,common
MO,Missouri,Quercus velutina,29215,Texas,,common
MO,Missouri,Quercus shumardii,29217,Vernon,,common
MO,Missouri,Quercus stellata,29217,Vernon,,common
MO,Missouri,Quercus velutina,29217,Vernon,,common
MO,Missouri,Quercus shumardii,29219,Warren,,common
MO,Missouri,Quercus stellata,29219,Warren,,common
MO,Missouri,Quercus velutina,29219,Warren,,common
MO,Missouri,Quercus shumardii,29221,Washington,,common
MO,Missouri,Quercus stellata,29221,Washington,,common
MO,Missouri,Quercus velutina,29221,Washington,,common
MO,Missouri,Quercus michauxii,29223,Wayne,,common
MO,Missouri,Quercus phellos,29223,Wayne,,common
MO,Missouri,Quercus shumardii,29223,Wayne,,common
MO,Missouri,Quercus stellata,29223,Wayne,,common
MO,Missouri,Quercus velutina,29223,Wayne,,common
MO,Missouri,Quercus shumardii,29225,Webster,,common
MO,Missouri,Quercus stellata,29225,Webster,,common
MO,Missouri,Quercus velutina,29225,Webster,,common
MO,Missouri,Quercus stellata,29227,Worth,,common
MO,Missouri,Quercus velutina,29227,Worth,,common
MO,Missouri,Quercus shumardii,29229,Wright,,common
MO,Missouri,Quercus stellata,29229,Wright,,common
MO,Missouri,Quercus velutina,29229,Wright,,common
MO,Missouri,Quercus shumardii,29510,St. Louis (City),,common
MO,Missouri,Quercus stellata,29510,St. Louis (City),,common
MO,Missouri,Quercus velutina,29510,St. Louis (City),,common
NE,Nebraska,Quercus velutina,31025,Cass,,common
NE,Nebraska,Quercus shumardii,31127,Nemaha,,rare
NE,Nebraska,Quercus velutina,31127,Nemaha,,common
NE,Nebraska,Quercus velutina,31131,Otoe,,common
NE,Nebraska,Quercus velutina,31133,Pawnee,,common
NE,Nebraska,Quercus shumardii,31147,Richardson,,rare
NE,Nebraska,Quercus stellata,31147,Richardson,,common
NE,Nebraska,Quercus velutina,31147,Richardson,,common
NE,Nebraska,Quercus velutina,31153,Sarpy,,common
NH,New Hampshire,Quercus velutina,33001,Belknap,,common
NH,New Hampshire,Quercus velutina,33003,Carroll,,common
NH,New Hampshire,Quercus velutina,33005,Cheshire,,common
NH,New Hampshire,Quercus velutina,33011,Hillsborough,,common
NH,New Hampshire,Quercus velutina,33013,Merrimack,,common
NH,New Hampshire,Quercus velutina,33015,Rockingham,,common
NH,New Hampshire,Quercus velutina,33017,Strafford,,common
NH,New Hampshire,Quercus velutina,33019,Sullivan,,common
NJ,New Jersey,Quercus phellos,34001,Atlantic,,common
NJ,New Jersey,Quercus stellata,34001,Atlantic,,common
NJ,New Jersey,Quercus velutina,34001,Atlantic,,common
NJ,New Jersey,Quercus stellata,34003,Bergen,,common
NJ,New Jersey,Quercus velutina,34003,Bergen,,common
NJ,New Jersey,Quercus michauxii,34005,Burlington,,rare
NJ,New Jersey,Quercus phellos,34005,Burlington,,common
NJ,New Jersey,Quercus stellata,34005,Burlington,,common
NJ,New Jersey,Quercus velutina,34005,Burlington,,common
NJ,New Jersey,Quercus michauxii,34007,Camden,,rare
NJ,New Jersey,Quercus phellos,34007,Camden,,common
NJ,New Jersey,Quercus stellata,34007,Camden,,common
NJ,New Jersey,Quercus michauxii,34009,Cape May,,rare
NJ,New Jersey,Quercus phellos,34009,Cape May,,common
NJ,New Jersey,Quercus stellata,34009,Cape May,,common
NJ,New Jersey,Quercus velutina,34009,Cape May,,common
NJ,New Jersey,Quercus michauxii,34011,Cumberland,,rare
NJ,New Jersey,Quercus phellos,34011,Cumberland,,common
NJ,New Jersey,Quercus stellata,34011,Cumberland,,common
NJ,New Jersey,Quercus velutina,34011,Cumberland,,common
NJ,New Jersey,Quercus stellata,34013,Essex,,common
NJ,New Jersey,Quercus velutina,34013,Essex,,common
NJ,New Jersey,Quercus michauxii,34015,Gloucester,,rare
NJ,New Jersey,Quercus phellos,34015,Gloucester,,common
NJ,New Jersey,Quercus stellata,34015,Gloucester,,common
NJ,New Jersey,Quercus stellata,34017,Hudson,,common
NJ,New Jersey,Quercus velutina,34017,Hudson,,common
NJ,New Jersey,Quercus stellata,34019,Hunterdon,,common
NJ,New Jersey,Quercus velutina,34019,Hunterdon,,common
NJ,New Jersey,Quercus michauxii,34021,Mercer,,rare
NJ,New Jersey,Quercus phellos,34021,Mercer,,common
NJ,New Jersey,Quercus stellata,34021,Mercer,,common
NJ,New Jersey,Quercus velutina,34021,Mercer,,common
NJ,New Jersey,Quercus phellos,34023,Middlesex,,common
NJ,New Jersey,Quercus stellata,34023,Middlesex,,common
NJ,New Jersey,Quercus velutina,34023,Middlesex,,common
NJ,New Jersey,Quercus phellos,34025,Monmouth,,common
NJ,New Jersey,Quercus stellata,34025,Monmouth,,common
NJ,New Jersey,Quercus velutina,34025,Monmouth,,common
NJ,New Jersey,Quercus michauxii,34027,Morris,,rare
NJ,New Jersey,Quercus velutina,34027,Morris,,common
NJ,New Jersey,Quercus michauxii,34029,Ocean,,rare
NJ,New Jersey,Quercus phellos,34029,Ocean,,common
NJ,New Jersey,Quercus stellata,34029,Ocean,,common
NJ,New Jersey,Quercus velutina,34029,Ocean,,common
NJ,New Jersey,Quercus velutina,34031,Passaic,,common
NJ,New Jersey,Quercus michauxii,34033,Salem,,rare
NJ,New Jersey,Quercus phellos,34033,Salem,,common
NJ,New Jersey,Quercus stellata,34033,Salem,,common
NJ,New Jersey,Quercus velutina,34033,Salem,,common
NJ,New Jersey,Quercus velutina,34035,Somerset,,common
NJ,New Jersey,Quercus velutina,34037,Sussex,,common
NJ,New Jersey,Quercus velutina,34039,Union,,common
NJ,New Jersey,Quercus stellata,34041,Warren,,common
NJ,New Jersey,Quercus velutina,34041,Warren,,common
NY,New York,Quercus velutina,36001,Albany,,common
NY,New York,Quercus velutina,36003,Allegany,,common
NY,New York,Quercus phellos,36005,Bronx,,rare
NY,New York,Quercus stellata,36005,Bronx,,common
NY,New York,Quercus velutina,36005,Bronx,,common
NY,New York,Quercus velutina,36009,Cattaraugus,,common
NY,New York,Quercus velutina,36013,Chautauqua,,common
NY,New York,Quercus velutina,36015,Chemung,,common
NY,New York,Quercus velutina,36019,Clinton,,common
NY,New York,Quercus velutina,36021,Columbia,,common
NY,New York,Quercus stellata,36031,Essex,,common
NY,New York,Quercus velutina,36031,Essex,,common
NY,New York,Quercus velutina,36035,Fulton,,common
NY,New York,Quercus velutina,36037,Genesee,,common
NY,New York,Quercus phellos,36047,Kings,,rare
NY,New York,Quercus stellata,36047,Kings,,common
NY,New York,Quercus velutina,36047,Kings,,common
NY,New York,Quercus velutina,36049,Lewis,,common
NY,New York,Quercus velutina,36051,Livingston,,common
NY,New York,Quercus velutina,36053,Madison,,common
NY,New York,Quercus velutina,36055,Monroe,,common
NY,New York,Quercus velutina,36057,Montgomery,,common
NY,New York,Quercus phellos,36059,Nassau,,rare
NY,New York,Quercus stellata,36059,Nassau,,common
NY,New York,Quercus velutina,36059,Nassau,,common
NY,New York,Quercus stellata,36061,New York,,common
NY,New York,Quercus velutina,36061,New York,,common
NY,New York,Quercus shumardii,36063,Niagara,,rare
NY,New York,Quercus velutina,36063,Niagara,,common
NY,New York,Quercus velutina,36065,Oneida,,common
NY,New York,Quercus velutina,36067,Onondaga,,common
NY,New York,Quercus velutina,36069,Ontario,,common
NY,New York,Quercus velutina,36071,Orange,,common
NY,New York,Quercus velutina,36073,Orleans,,common
NY,New York,Quercus velutina,36077,Otsego,,common
NY,New York,Quercus velutina,36079,Putnam,,common
NY,New York,Quercus phellos,36081,Queens,,rare
NY,New York,Quercus stellata,36081,Queens,,common
NY,New York,Quercus velutina,36081,Queens,,common
NY,New York,Quercus velutina,36083,Rensselaer,,common
NY,New York,Quercus phellos,36085,Richmond,,rare
NY,New York,Quercus stellata,36085,Richmond,,common
NY,New York,Quercus velutina,36085,Richmond,,common
NY,New York,Quercus velutina,36087,Rockland,,common
NY,New York,Quercus velutina,36089,St. Lawrence,,common
NY,New York,Quercus velutina,36091,Saratoga,,common
NY,New York,Quercus velutina,36093,Schenectady,,common
NY,New York,Quercus velutina,36095,Schoharie,,common
NY,New York,Quercus velutina,36097,Schuyler,,common
NY,New York,Quercus velutina,36101,Steuben,,common
NY,New York,Quercus phellos,36103,Suffolk,,rare
NY,New York,Quercus stellata,36103,Suffolk,,common
NY,New York,Quercus velutina,36103,Suffolk,,common
NY,New York,Quercus velutina,36105,Sullivan,,common
NY,New York,Quercus velutina,36109,Tompkins,,common
NY,New York,Quercus velutina,36111,Ulster,,common
NY,New York,Quercus velutina,36113,Warren,,common
NY,New York,Quercus velutina,36115,Washington,,common
NY,New York,Quercus stellata,36119,Westchester,,common
NY,New York,Quercus velutina,36119,Westchester,,common
NY,New York,Quercus velutina,36121,Wyoming,,common
NC,North Carolina,Quercus michauxii,37001,Alamance,,common
NC,North Carolina,Quercus phellos,37001,Alamance,,common
NC,North Carolina,Quercus stellata,37001,Alamance,,common
NC,North Carolina,Quercus velutina,37001,Alamance,,common
NC,North Carolina,Quercus phellos,37003,Alexander,,common
NC,North Carolina,Quercus stellata,37003,Alexander,,common
NC,North Carolina,Quercus velutina,37003,Alexander,,common
NC,North Carolina,Quercus stellata,37005,Alleghany,,common
NC,North Carolina,Quercus velutina,37005,Alleghany,,common
NC,North Carolina,Quercus margarettae,37007,Anson,,common
NC,North Carolina,Quercus michauxii,37007,Anson,,common
NC,North Carolina,Quercus phellos,37007,Anson,,common
NC,North Carolina,Quercus shumardii,37007,Anson,,common
NC,North Carolina,Quercus stellata,37007,Anson,,common
NC,North Carolina,Quercus velutina,37007,Anson,,common
NC,North Carolina,Quercus velutina,37009,Ashe,,common
NC,North Carolina,Quercus hemisphaerica,37013,Beaufort,,common
NC,North Carolina,Quercus margarettae,37013,Beaufort,,common
NC,North Carolina,Quercus michauxii,37013,Beaufort,,common
NC,North Carolina,Quercus phellos,37013,Beaufort,,common
NC,North Carolina,Quercus stellata,37013,Beaufort,,common
NC,North Carolina,Quercus velutina,37013,Beaufort,,common
NC,North Carolina,Quercus hemisphaerica,37015,Bertie,,common
NC,North Carolina,Quercus michauxii,37015,Bertie,,common
NC,North Carolina,Quercus phellos,37015,Bertie,,common
NC,North Carolina,Quercus shumardii,37015,Bertie,,common
NC,North Carolina,Quercus stellata,37015,Bertie,,common
NC,North Carolina,Quercus velutina,37015,Bertie,,common
NC,North Carolina,Quercus geminata,37017,Bladen,,common
NC,North Carolina,Quercus hemisphaerica,37017,Bladen,,common
NC,North Carolina,Quercus margarettae,37017,Bladen,,common
NC,North Carolina,Quercus michauxii,37017,Bladen,,common
NC,North Carolina,Quercus phellos,37017,Bladen,,common
NC,North Carolina,Quercus shumardii,37017,Bladen,,common
NC,North Carolina,Quercus stellata,37017,Bladen,,common
NC,North Carolina,Quercus velutina,37017,Bladen,,common
NC,North Carolina,Quercus virginiana,37017,Bladen,,common
NC,North Carolina,Quercus geminata,37019,Brunswick,,common
NC,North Carolina,Quercus hemisphaerica,37019,Brunswick,,common
NC,North Carolina,Quercus margarettae,37019,Brunswick,,common
NC,North Carolina,Quercus michauxii,37019,Brunswick,,common
NC,North Carolina,Quercus shumardii,37019,Brunswick,,common
NC,North Carolina,Quercus stellata,37019,Brunswick,,common
NC,North Carolina,Quercus virginiana,37019,Brunswick,,common
NC,North Carolina,Quercus michauxii,37021,Buncombe,,common
NC,North Carolina,Quercus shumardii,37021,Buncombe,,common
NC,North Carolina,Quercus stellata,37021,Buncombe,,common
NC,North Carolina,Quercus velutina,37021,Buncombe,,common
NC,North Carolina,Quercus stellata,37023,Burke,,common
NC,North Carolina,Quercus velutina,37023,Burke,,common
NC,North Carolina,Quercus michauxii,37025,Cabarrus,,common
NC,North Carolina,Quercus phellos,37025,Cabarrus,,common
NC,North Carolina,Quercus shumardii,37025,Cabarrus,,common
NC,North Carolina,Quercus stellata,37025,Cabarrus,,common
NC,North Carolina,Quercus velutina,37025,Cabarrus,,common
NC,North Carolina,Quercus hemisphaerica,37029,Camden,,common
NC,North Carolina,Quercus michauxii,37029,Camden,,common
NC,North Carolina,Quercus phellos,37029,Camden,,common
NC,North Carolina,Quercus stellata,37029,Camden,,common
NC,North Carolina,Quercus velutina,37029,Camden,,common
NC,North Carolina,Quercus virginiana,37029,Camden,,common
NC,North Carolina,Quercus geminata,37031,Carteret,,common
NC,North Carolina,Quercus hemisphaerica,37031,Carteret,,common
NC,North Carolina,Quercus margarettae,37031,Carteret,,common
NC,North Carolina,Quercus michauxii,37031,Carteret,,common
NC,North Carolina,Quercus phellos,37031,Carteret,,common
NC,North Carolina,Quercus stellata,37031,Carteret,,common
NC,North Carolina,Quercus virginiana,37031,Carteret,,common
NC,North Carolina,Quercus michauxii,37033,Caswell,,common
NC,North Carolina,Quercus phellos,37033,Caswell,,common
NC,North Carolina,Quercus stellata,37033,Caswell,,common
NC,North Carolina,Quercus velutina,37033,Caswell,,common
NC,North Carolina,Quercus michauxii,37035,Catawba,,common
NC,North Carolina,Quercus phellos,37035,Catawba,,common
NC,North Carolina,Quercus shumardii,37035,Catawba,,common
NC,North Carolina,Quercus stellata,37035,Catawba,,common
NC,North Carolina,Quercus velutina,37035,Catawba,,common
NC,North Carolina,Quercus michauxii,37037,Chatham,,common
NC,North Carolina,Quercus phellos,37037,Chatham,,common
NC,North Carolina,Quercus shumardii,37037,Chatham,,common
NC,North Carolina,Quercus stellata,37037,Chatham,,common
NC,North Carolina,Quercus velutina,37037,Chatham,,common
NC,North Carolina,Quercus stellata,37039,Cherokee,,common
NC,North Carolina,Quercus hemisphaerica,37041,Chowan,,common
NC,North Carolina,Quercus margarettae,37041,Chowan,,common
NC,North Carolina,Quercus michauxii,37041,Chowan,,common
NC,North Carolina,Quercus phellos,37041,Chowan,,common
NC,North Carolina,Quercus stellata,37041,Chowan,,common
NC,North Carolina,Quercus stellata,37043,Clay,,common
NC,North Carolina,Quercus velutina,37043,Clay,,common
NC,North Carolina,Quercus michauxii,37045,Cleveland,,common
NC,North Carolina,Quercus phellos,37045,Cleveland,,common
NC,North Carolina,Quercus stellata,37045,Cleveland,,common
NC,North Carolina,Quercus velutina,37045,Cleveland,,common
NC,North Carolina,Quercus geminata,37047,Columbus,,common
NC,North Carolina,Quercus hemisphaerica,37047,Columbus,,common
NC,North Carolina,Quercus margarettae,37047,Columbus,,common
NC,North Carolina,Quercus michauxii,37047,Columbus,,common
NC,North Carolina,Quercus phellos,37047,Columbus,,common
NC,North Carolina,Quercus velutina,37047,Columbus,,common
NC,North Carolina,Quercus virginiana,37047,Columbus,,common
NC,North Carolina,Quercus hemisphaerica,37049,Craven,,common
NC,North Carolina,Quercus margarettae,37049,Craven,,common
NC,North Carolina,Quercus michauxii,37049,Craven,,common
NC,North Carolina,Quercus phellos,37049,Craven,,common
NC,North Carolina,Quercus shumardii,37049,Craven,,common
NC,North Carolina,Quercus stellata,37049,Craven,,common
NC,North Carolina,Quercus velutina,37049,Craven,,common
NC,North Carolina,Quercus virginiana,37049,Craven,,common
NC,North Carolina,Quercus hemisphaerica,37051,Cumberland,,common
NC,North Carolina,Quercus margarettae,37051,Cumberland,,common
NC,North Carolina,Quercus michauxii,37051,Cumberland,,common
NC,North Carolina,Quercus phellos,37051,Cumberland,,common
NC,North Carolina,Quercus shumardii,37051,Cumberland,,common
NC,North Carolina,Quercus stellata,37051,Cumberland,,common
NC,North Carolina,Quercus velutina,37051,Cumberland,,common
NC,North Carolina,Quercus geminata,37053,Currituck,,common
NC,North Carolina,Quercus hemisphaerica,37053,Currituck,,common
NC,North Carolina,Quercus phellos,37053,Currituck,,common
NC,North Carolina,Quercus stellata,37053,Currituck,,common
NC,North Carolina,Quercus velutina,37053,Currituck,,common
NC,North Carolina,Quercus virginiana,37053,Currituck,,common
NC,North Carolina,Quercus geminata,37055,Dare,,common
NC,North Carolina,Quercus hemisphaerica,37055,Dare,,common
NC,North Carolina,Quercus michauxii,37055,Dare,,common
NC,North Carolina,Quercus phellos,37055,Dare,,common
NC,North Carolina,Quercus stellata,37055,Dare,,common
NC,North Carolina,Quercus velutina,37055,Dare,,common
NC,North Carolina,Quercus virginiana,37055,Dare,,common
NC,North Carolina,Quercus michauxii,37057,Davidson,,common
NC,North Carolina,Quercus phellos,37057,Davidson,,common
NC,North Carolina,Quercus shumardii,37057,Davidson,,common
NC,North Carolina,Quercus stellata,37057,Davidson,,common
NC,North Carolina,Quercus velutina,37057,Davidson,,common
NC,North Carolina,Quercus michauxii,37059,Davie,,common
NC,North Carolina,Quercus phellos,37059,Davie,,common
NC,North Carolina,Quercus shumardii,37059,Davie,,common
NC,North Carolina,Quercus stellata,37059,Davie,,common
NC,North Carolina,Quercus hemisphaerica,37061,Duplin,,common
NC,North Carolina,Quercus margarettae,37061,Duplin,,common
NC,North Carolina,Quercus michauxii,37061,Duplin,,common
NC,North Carolina,Quercus phellos,37061,Duplin,,common
NC,North Carolina,Quercus stellata,37061,Duplin,,common
NC,North Carolina,Quercus velutina,37061,Duplin,,common
NC,North Carolina,Quercus virginiana,37061,Duplin,,common
NC,North Carolina,Quercus hemisphaerica,37063,Durham,,common
NC,North Carolina,Quercus michauxii,37063,Durham,,common
NC,North Carolina,Quercus phellos,37063,Durham,,common
NC,North Carolina,Quercus shumardii,37063,Durham,,common
NC,North Carolina,Quercus stellata,37063,Durham,,common
NC,North Carolina,Quercus velutina,37063,Durham,,common
NC,North Carolina,Quercus margarettae,37065,Edgecombe,,common
NC,North Carolina,Quercus michauxii,37065,Edgecombe,,common
NC,North Carolina,Quercus phellos,37065,Edgecombe,,common
NC,North Carolina,Quercus velutina,37065,Edgecombe,,common
NC,North Carolina,Quercus michauxii,37067,Forsyth,,common
NC,North Carolina,Quercus phellos,37067,Forsyth,,common
NC,North Carolina,Quercus stellata,37067,Forsyth,,common
NC,North Carolina,Quercus velutina,37067,Forsyth,,common
NC,North Carolina,Quercus michauxii,37069,Franklin,,common
NC,North Carolina,Quercus phellos,37069,Franklin,,common
NC,North Carolina,Quercus stellata,37069,Franklin,,common
NC,North Carolina,Quercus velutina,37069,Franklin,,common
NC,North Carolina,Quercus virginiana,37069,Franklin,,common
NC,North Carolina,Quercus michauxii,37071,Gaston,,common
NC,North Carolina,Quercus phellos,37071,Gaston,,common
NC,North Carolina,Quercus stellata,37071,Gaston,,common
NC,North Carolina,Quercus velutina,37071,Gaston,,common
NC,North Carolina,Quercus hemisphaerica,37073,Gates,,common
